year,matchid,day,date,time,atime,attendance,venue,winner,won_by,extra_time
2004,2004-17-01,Sat,24/07/2004,2:10 PM,,20018,M.C.G.,NM,80,0
2004,2004-17-02,Sat,24/07/2004,2:10 PM,4:10 PM,35037,Subiaco,FRE,27,0
2004,2004-17-03,Sat,24/07/2004,7:10 PM,,33443,Gabba,BRI,141,0
2004,2004-17-04,Sat,24/07/2004,7:10 PM,,32675,Docklands,COL,49,0
2004,2004-17-05,Sun,25/07/2004,12:40 PM,1:10 PM,26286,Football Park,POR,26,0
2004,2004-17-06,Sun,25/07/2004,2:10 PM,,43210,Docklands,GEE,57,0
2004,2004-17-07,Sun,25/07/2004,2:10 PM,,25211,M.C.G.,MEL,56,0
2004,2004-18-00,Fri,30/07/2004,8:10 PM,8:40 PM,37562,Football Park,ADE,7,0
2004,2004-18-01,Sat,31/07/2004,2:10 PM,,17092,Princes Park,FRE,48,0
2004,2004-18-02,Sat,31/07/2004,2:10 PM,,39933,M.C.G.,COL,5,0
2004,2004-18-03,Sat,31/07/2004,7:10 PM,,35711,Docklands,ESS,40,0
2004,2004-18-04,Sat,31/07/2004,7:10 PM,,34926,S.C.G.,SYD,32,0
2004,2004-18-05,Sun,01/08/2004,1:10 PM,,21673,Kardinia Park,GEE,7,0
2004,2004-18-06,Sun,01/08/2004,2:10 PM,,28392,M.C.G.,MEL,44,0
2004,2004-18-07,Sun,01/08/2004,2:10 PM,4:10 PM,36028,Subiaco,WCE,49,0
2004,2004-19-00,Fri,06/08/2004,6:40 PM,8:40 PM,40901,Subiaco,COL,33,0
2004,2004-19-01,Sat,07/08/2004,1:10 PM,,17101,York Park,STK,23,0
2004,2004-19-02,Sat,07/08/2004,2:10 PM,,45083,M.C.G.,CAR,17,0
2004,2004-19-03,Sat,07/08/2004,7:10 PM,,22330,Docklands,HAW,11,0
2004,2004-19-04,Sat,07/08/2004,7:10 PM,,24028,S.C.G.,NM,6,0
2004,2004-19-05,Sun,08/08/2004,1:10 PM,,31754,Gabba,WCE,14,0
2004,2004-19-06,Sun,08/08/2004,2:10 PM,,33176,M.C.G.,GEE,31,0
2004,2004-19-07,Sun,08/08/2004,2:10 PM,2:40 PM,30702,Football Park,POR,73,0
2004,2004-20-00,Fri,13/08/2004,7:40 PM,,52983,M.C.G.,ESS,34,0
2004,2004-20-01,Sat,14/08/2004,2:10 PM,,15209,Kardinia Park,GEE,50,0
2004,2004-20-02,Sat,14/08/2004,2:10 PM,,17159,M.C.G.,BRI,23,0
2004,2004-20-03,Sat,14/08/2004,7:10 PM,,34991,Docklands,SYD,21,0
2004,2004-20-04,Sat,14/08/2004,7:10 PM,7:40 PM,13271,Marrara Oval,POR,86,0
2004,2004-20-05,Sun,15/08/2004,12:40 PM,1:10 PM,35896,Football Park,ADE,52,0
2004,2004-20-06,Sun,15/08/2004,2:10 PM,,41664,Docklands,STK,51,0
2004,2004-20-07,Sun,15/08/2004,2:10 PM,4:10 PM,39631,Subiaco,WCE,62,0
2004,2004-21-00,Fri,20/08/2004,7:40 PM,,27226,M.C.G.,POR,37,0
2004,2004-21-01,Sat,21/08/2004,2:10 PM,,22254,Princes Park,CAR,31,0
2004,2004-21-02,Sat,21/08/2004,2:10 PM,2:40 PM,37576,Football Park,ADE,22,0
2004,2004-21-03,Sat,21/08/2004,7:10 PM,,24741,Docklands,WBD,30,0
2004,2004-21-04,Sat,21/08/2004,7:20 PM,,46440,Stadium Australia,SYD,20,0
2004,2004-21-05,Sun,22/08/2004,1:10 PM,,35823,Gabba,BRI,45,0
2004,2004-21-06,Sun,22/08/2004,2:10 PM,,27007,M.C.G.,HAW,23,0
2004,2004-21-07,Sun,22/08/2004,2:10 PM,4:10 PM,41907,Subiaco,WCE,48,0
2004,2004-22-00,Fri,27/08/2004,7:40 PM,,60898,M.C.G.,CAR,1,0
2004,2004-22-01,Sat,28/08/2004,2:10 PM,,29777,M.C.G.,SYD,64,0
2004,2004-22-02,Sat,28/08/2004,2:10 PM,4:10 PM,39882,Subiaco,WCE,40,0
2004,2004-22-03,Sat,28/08/2004,7:10 PM,,35329,Docklands,STK,29,0
2004,2004-22-04,Sat,28/08/2004,7:10 PM,,33122,Gabba,BRI,113,0
2004,2004-22-05,Sun,29/08/2004,12:40 PM,1:10 PM,45473,Football Park,POR,25,0
2004,2004-22-06,Sun,29/08/2004,2:10 PM,,39894,Docklands,ESS,17,0
2004,2004-22-07,Sun,29/08/2004,2:10 PM,,21192,Kardinia Park,GEE,65,0
2004,2004-23-QualifyingFinal,Fri,03/09/2004,7:30 PM,,33582,Gabba,BRI,80,0
2004,2004-24-EliminationFinal,Sat,04/09/2004,2:30 PM,,60903,M.C.G.,ESS,5,0
2004,2004-25-EliminationFinal,Sat,04/09/2004,7:30 PM,,40282,Stadium Australia,SYD,41,0
2004,2004-26-QualifyingFinal,Sun,05/09/2004,2:00 PM,2:30 PM,39250,Football Park,POR,55,0
2004,2004-27-SemiFinal,Fri,10/09/2004,7:30 PM,,50671,M.C.G.,STK,51,0
2004,2004-28-SemiFinal,Sat,11/09/2004,7:30 PM,,53356,M.C.G.,GEE,10,0
2004,2004-29-PreliminaryFinal,Fri,17/09/2004,7:30 PM,8:00 PM,46978,Football Park,POR,6,0
2004,2004-30-PreliminaryFinal,Sat,18/09/2004,7:30 PM,,55768,M.C.G.,BRI,9,0
2004,2004-31-GrandFinal,Sat,25/09/2004,2:30 PM,,77671,M.C.G.,POR,40,0
2005,2005-01-00,Thu,24/03/2005,7:40 PM,,33369,Gabba,BRI,23,0
2005,2005-01-01,Sat,26/03/2005,2:15 PM,1:15 PM,40345,Docklands,NM,20,0
2005,2005-01-02,Sat,26/03/2005,7:20 PM,6:20 PM,47849,M.C.G.,MEL,46,0
2005,2005-01-03,Sat,26/03/2005,7:40 PM,9:40 PM,33704,Subiaco,FRE,35,0
2005,2005-01-04,Sun,27/03/2005,1:15 PM,,27274,S.C.G.,SYD,63,0
2005,2005-01-05,Sun,27/03/2005,2:15 PM,,48251,M.C.G.,GEE,62,0
2005,2005-01-06,Sun,27/03/2005,2:45 PM,3:15 PM,39055,Football Park,WCE,11,0
2005,2005-01-07,Mon,28/03/2005,2:15 PM,,53259,M.C.G.,WBD,32,0
2005,2005-02-00,Fri,01/04/2005,7:40 PM,,56446,M.C.G.,CAR,4,0
2005,2005-02-01,Sat,02/04/2005,2:10 PM,,26307,Docklands,MEL,26,0
2005,2005-02-02,Sat,02/04/2005,2:10 PM,,13481,Manuka Oval,NM,23,0
2005,2005-02-03,Sat,02/04/2005,5:40 PM,7:40 PM,39578,Subiaco,WCE,22,0
2005,2005-02-04,Sat,02/04/2005,7:10 PM,7:40 PM,34892,Football Park,POR,2,0
2005,2005-02-05,Sun,03/04/2005,1:10 PM,,12465,York Park,STK,1,0
2005,2005-02-06,Sun,03/04/2005,2:10 PM,,31464,Docklands,ADE,6,0
2005,2005-02-07,Sun,03/04/2005,2:10 PM,,33409,M.C.G.,RIC,14,0
2005,2005-03-00,Fri,08/04/2005,7:40 PM,,51793,M.C.G.,MEL,48,0
2005,2005-03-01,Sat,09/04/2005,2:10 PM,,61608,M.C.G.,COL,20,0
2005,2005-03-02,Sat,09/04/2005,2:10 PM,,36140,Docklands,NM,7,0
2005,2005-03-03,Sat,09/04/2005,7:10 PM,,33960,Gabba,SYD,6,0
2005,2005-03-04,Sat,09/04/2005,5:40 PM,7:40 PM,42027,Subiaco,WCE,8,0
2005,2005-03-05,Sun,10/04/2005,12:40 PM,1:10 PM,44807,Football Park,ADE,68,0
2005,2005-03-06,Sun,10/04/2005,2:10 PM,,44971,M.C.G.,ESS,2,0
2005,2005-03-07,Sun,10/04/2005,2:10 PM,,30871,Docklands,RIC,4,0
2005,2005-04-00,Fri,15/04/2005,7:40 PM,,51565,M.C.G.,NM,3,0
2005,2005-04-01,Sat,16/04/2005,2:10 PM,,27778,M.C.G.,HAW,46,0
2005,2005-04-02,Sat,16/04/2005,2:10 PM,4:10 PM,39124,Subiaco,WCE,36,0
2005,2005-04-03,Sat,16/04/2005,7:10 PM,,48653,Docklands,GEE,56,0
2005,2005-04-04,Sat,16/04/2005,7:10 PM,7:40 PM,33519,Football Park,NA,0,0
2005,2005-04-05,Sun,17/04/2005,1:10 PM,,30478,S.C.G.,ADE,41,0
2005,2005-04-06,Sun,17/04/2005,2:10 PM,,24242,M.C.G.,RIC,48,0
2005,2005-04-07,Sun,17/04/2005,2:10 PM,,40004,Docklands,STK,47,0
2005,2005-05-00,Fri,22/04/2005,8:10 PM,8:40 PM,33405,Football Park,GEE,4,0
2005,2005-05-01,Sat,23/04/2005,2:10 PM,,38764,M.C.G.,NM,19,0
2005,2005-05-02,Sat,23/04/2005,2:10 PM,4:10 PM,36056,Subiaco,FRE,19,0
2005,2005-05-03,Sat,23/04/2005,7:10 PM,,27900,Docklands,WBD,31,0
2005,2005-05-04,Sat,23/04/2005,7:10 PM,,29099,S.C.G.,MEL,34,0
2005,2005-05-05,Sun,24/04/2005,1:10 PM,,33007,Gabba,WCE,73,0
2005,2005-05-06,Sun,24/04/2005,5:10 PM,,49580,Docklands,STK,68,0
2005,2005-05-07,Mon,25/04/2005,2:10 PM,,70033,M.C.G.,ESS,14,0
2005,2005-06-00,Fri,29/04/2005,7:40 PM,,49018,Docklands,CAR,6,0
2005,2005-06-01,Sat,30/04/2005,2:10 PM,,21963,M.C.G.,FRE,14,0
2005,2005-06-02,Sat,30/04/2005,2:10 PM,2:40 PM,41867,Football Park,ADE,10,0
2005,2005-06-03,Sat,30/04/2005,7:10 PM,,44055,Docklands,BRI,48,0
2005,2005-06-04,Sat,30/04/2005,5:40 PM,7:40 PM,39687,Subiaco,WCE,45,0
2005,2005-06-05,Sun,01/05/2005,1:10 PM,,23019,Kardinia Park,GEE,35,0
2005,2005-06-06,Sun,01/05/2005,2:10 PM,,44122,M.C.G.,STK,38,0
2005,2005-06-07,Sun,01/05/2005,2:10 PM,,21301,Docklands,RIC,56,0
2005,2005-07-00,Fri,06/05/2005,7:40 PM,,39475,M.C.G.,MEL,24,0
2005,2005-07-01,Sat,07/05/2005,2:10 PM,,52234,M.C.G.,RIC,85,0
2005,2005-07-02,Sat,07/05/2005,2:10 PM,,44814,Docklands,GEE,18,0
2005,2005-07-03,Sat,07/05/2005,7:10 PM,,31668,Stadium Australia,SYD,6,0
2005,2005-07-04,Sat,07/05/2005,7:10 PM,,30639,Gabba,WBD,23,0
2005,2005-07-05,Sun,08/05/2005,1:10 PM,,16933,York Park,WCE,19,0
2005,2005-07-06,Sun,08/05/2005,2:40 PM,3:10 PM,27050,Football Park,POR,47,0
2005,2005-07-07,Sun,08/05/2005,2:40 PM,4:40 PM,36491,Subiaco,FRE,112,0
2005,2005-08-00,Fri,13/05/2005,7:40 PM,,45758,Docklands,GEE,70,0
2005,2005-08-01,Sat,14/05/2005,2:10 PM,,38587,M.C.G.,HAW,39,0
2005,2005-08-02,Sat,14/05/2005,2:10 PM,4:10 PM,41177,Subiaco,WCE,36,0
2005,2005-08-03,Sat,14/05/2005,7:10 PM,,32901,Docklands,WBD,26,0
2005,2005-08-04,Sat,14/05/2005,7:10 PM,7:40 PM,42357,Football Park,BRI,9,0
2005,2005-08-05,Sun,15/05/2005,1:10 PM,,24226,S.C.G.,SYD,24,0
2005,2005-08-06,Sun,15/05/2005,2:10 PM,,54330,M.C.G.,RIC,35,0
2005,2005-08-07,Sun,15/05/2005,2:10 PM,,30383,Docklands,ESS,35,0
2005,2005-09-00,Fri,20/05/2005,7:40 PM,,35100,Docklands,ADE,46,0
2005,2005-09-01,Sat,21/05/2005,2:10 PM,,30052,Princes Park,MEL,18,0
2005,2005-09-02,Sat,21/05/2005,2:10 PM,,31105,M.C.G.,COL,23,0
2005,2005-09-03,Sat,21/05/2005,7:10 PM,,33684,Gabba,RIC,4,0
2005,2005-09-04,Sat,21/05/2005,7:10 PM,7:40 PM,33648,Football Park,POR,19,0
2005,2005-09-05,Sun,22/05/2005,1:10 PM,,22358,S.C.G.,SYD,13,0
2005,2005-09-06,Sun,22/05/2005,2:10 PM,,24102,Kardinia Park,GEE,85,0
2005,2005-09-07,Sun,22/05/2005,2:40 PM,4:40 PM,35393,Subiaco,HAW,54,0
2005,2005-10-00,Fri,27/05/2005,7:40 PM,,44263,Docklands,MEL,57,0
2005,2005-10-01,Sat,28/05/2005,2:10 PM,,49927,M.C.G.,COL,28,0
2005,2005-10-02,Sat,28/05/2005,2:10 PM,,20869,Kardinia Park,FRE,9,0
2005,2005-10-03,Sat,28/05/2005,7:10 PM,,29500,Gabba,NM,19,0
2005,2005-10-04,Sat,28/05/2005,7:10 PM,,37014,Docklands,STK,43,0
2005,2005-10-05,Sun,29/05/2005,12:40 PM,1:10 PM,43277,Football Park,ADE,14,0
2005,2005-10-06,Sun,29/05/2005,2:10 PM,,40454,Docklands,ESS,27,0
2005,2005-10-07,Sun,29/05/2005,2:40 PM,4:40 PM,40188,Subiaco,WCE,117,0
2005,2005-11-00,Fri,03/06/2005,7:40 PM,,48261,Docklands,COL,25,0
2005,2005-11-01,Sat,04/06/2005,2:10 PM,,30973,Docklands,SYD,25,0
2005,2005-11-02,Sat,04/06/2005,2:10 PM,,31704,M.C.G.,WCE,2,0
2005,2005-11-03,Sat,04/06/2005,5:40 PM,7:40 PM,34143,Subiaco,BRI,39,0
2005,2005-11-04,Sat,04/06/2005,7:10 PM,7:40 PM,43486,Football Park,ADE,88,0
2005,2005-11-05,Sun,05/06/2005,1:10 PM,,12626,Manuka Oval,MEL,36,0
2005,2005-11-06,Sun,05/06/2005,1:10 PM,,17402,York Park,POR,23,0
2005,2005-11-07,Sun,05/06/2005,2:10 PM,,29240,Docklands,WBD,22,0
2005,2005-12-00,Fri,10/06/2005,6:40 PM,8:40 PM,38558,Subiaco,WCE,24,0
2005,2005-12-01,Sat,11/06/2005,2:10 PM,,33905,M.C.G.,STK,46,0
2005,2005-12-02,Sat,11/06/2005,7:10 PM,,37880,Docklands,BRI,58,0
2005,2005-12-03,Sat,11/06/2005,7:10 PM,7:40 PM,27079,Football Park,POR,15,0
2005,2005-12-04,Sun,12/06/2005,1:10 PM,,24933,S.C.G.,SYD,38,0
2005,2005-12-05,Sun,12/06/2005,2:10 PM,,23506,Kardinia Park,GEE,4,0
2005,2005-12-06,Sun,12/06/2005,2:10 PM,,40444,Docklands,NM,29,0
2005,2005-12-07,Mon,13/06/2005,2:10 PM,,65347,M.C.G.,MEL,45,0
2005,2005-13-00,Fri,17/06/2005,8:10 PM,8:40 PM,30212,Football Park,POR,117,0
2005,2005-13-01,Sat,18/06/2005,2:10 PM,,35653,M.C.G.,WCE,15,0
2005,2005-13-02,Sat,18/06/2005,7:10 PM,,27092,Docklands,ADE,70,0
2005,2005-13-03,Sat,18/06/2005,7:10 PM,7:40 PM,13037,Marrara Oval,WBD,46,0
2005,2005-13-04,Sun,19/06/2005,1:10 PM,,31307,Gabba,BRI,69,0
2005,2005-13-05,Sun,19/06/2005,2:40 PM,4:40 PM,33550,Subiaco,NM,22,0
2005,2005-13-06,Fri,24/06/2005,7:40 PM,,48342,Docklands,ESS,15,0
2005,2005-13-07,Sat,25/06/2005,7:15 PM,,44387,Stadium Australia,SYD,1,0
2005,2005-14-00,Fri,01/07/2005,7:40 PM,,35844,Docklands,COL,31,0
2005,2005-14-01,Sat,02/07/2005,2:10 PM,,34572,M.C.G.,RIC,1,0
2005,2005-14-02,Sat,02/07/2005,2:10 PM,4:10 PM,39928,Subiaco,WCE,77,0
2005,2005-14-03,Sat,02/07/2005,7:10 PM,,48696,Docklands,NM,42,0
2005,2005-14-04,Sat,02/07/2005,7:10 PM,,31259,Gabba,BRI,74,0
2005,2005-14-05,Sun,03/07/2005,12:40 PM,1:10 PM,41794,Football Park,ADE,6,0
2005,2005-14-06,Sun,03/07/2005,2:10 PM,,33622,M.C.G.,STK,18,0
2005,2005-14-07,Sun,03/07/2005,2:10 PM,,36667,Docklands,GEE,55,0
2005,2005-15-00,Fri,08/07/2005,7:40 PM,,33151,Docklands,WCE,4,0
2005,2005-15-01,Sat,09/07/2005,2:10 PM,,49975,M.C.G.,RIC,26,0
2005,2005-15-02,Sat,09/07/2005,2:10 PM,2:40 PM,28040,Football Park,POR,62,0
2005,2005-15-03,Sat,09/07/2005,7:10 PM,,37224,Gabba,BRI,78,0
2005,2005-15-04,Sat,09/07/2005,7:10 PM,,28185,S.C.G.,SYD,54,0
2005,2005-15-05,Sun,10/07/2005,1:10 PM,,16287,York Park,ADE,10,0
2005,2005-15-06,Sun,10/07/2005,2:10 PM,,39181,Docklands,STK,80,0
2005,2005-15-07,Sun,10/07/2005,2:40 PM,4:40 PM,30991,Subiaco,FRE,53,0
2005,2005-16-00,Fri,15/07/2005,7:40 PM,,52507,M.C.G.,ESS,26,0
2005,2005-16-01,Sat,16/07/2005,2:10 PM,,19362,Kardinia Park,GEE,79,0
2005,2005-16-02,Sat,16/07/2005,2:10 PM,,40043,M.C.G.,STK,69,0
2005,2005-16-03,Sat,16/07/2005,7:10 PM,,28749,Docklands,SYD,26,0
2005,2005-16-04,Sat,16/07/2005,5:40 PM,7:40 PM,41524,Subiaco,WCE,23,0
2005,2005-16-05,Sun,17/07/2005,12:40 PM,1:10 PM,40264,Football Park,ADE,74,0
2005,2005-16-06,Sun,17/07/2005,2:10 PM,,16076,M.C.G.,FRE,35,0
2005,2005-16-07,Sun,17/07/2005,2:10 PM,,23722,Docklands,NM,41,0
2005,2005-17-00,Fri,22/07/2005,7:40 PM,,45576,Docklands,STK,73,0
2005,2005-17-01,Sat,23/07/2005,2:10 PM,,31459,M.C.G.,HAW,24,0
2005,2005-17-02,Sat,23/07/2005,2:10 PM,,29351,Docklands,WBD,35,0
2005,2005-17-03,Sat,23/07/2005,7:10 PM,,36077,Gabba,BRI,13,0
2005,2005-17-04,Sat,23/07/2005,7:10 PM,7:40 PM,27455,Football Park,POR,13,0
2005,2005-17-05,Sun,24/07/2005,1:10 PM,,37071,S.C.G.,SYD,21,0
2005,2005-17-06,Sun,24/07/2005,2:10 PM,,25263,Docklands,ADE,13,0
2005,2005-17-07,Sun,24/07/2005,2:40 PM,4:40 PM,31028,Subiaco,FRE,25,0
2005,2005-18-00,Fri,29/07/2005,7:40 PM,,47122,Docklands,ESS,13,0
2005,2005-18-01,Sat,30/07/2005,2:10 PM,,39584,M.C.G.,STK,88,0
2005,2005-18-02,Sat,30/07/2005,2:10 PM,4:10 PM,39412,Subiaco,WCE,48,0
2005,2005-18-03,Sat,30/07/2005,7:10 PM,,29200,Docklands,WBD,28,0
2005,2005-18-04,Sat,30/07/2005,7:10 PM,7:40 PM,45629,Football Park,ADE,7,0
2005,2005-18-05,Sun,31/07/2005,1:10 PM,,10431,Manuka Oval,NM,4,0
2005,2005-18-06,Sun,31/07/2005,2:10 PM,,34925,Docklands,CAR,35,0
2005,2005-18-07,Sun,31/07/2005,2:10 PM,,26586,M.C.G.,FRE,13,0
2005,2005-19-00,Fri,05/08/2005,7:40 PM,,46848,Docklands,STK,41,0
2005,2005-19-01,Sat,06/08/2005,2:10 PM,,27693,M.C.G.,WBD,43,0
2005,2005-19-02,Sat,06/08/2005,2:10 PM,2:40 PM,42843,Football Park,ADE,54,0
2005,2005-19-03,Sat,06/08/2005,7:10 PM,,41629,Docklands,SYD,20,0
2005,2005-19-04,Sat,06/08/2005,5:40 PM,7:40 PM,36026,Subiaco,FRE,27,0
2005,2005-19-05,Sun,07/08/2005,1:10 PM,,31946,Gabba,BRI,41,0
2005,2005-19-06,Sun,07/08/2005,2:10 PM,,16371,M.C.G.,POR,14,0
2005,2005-19-07,Sun,07/08/2005,2:10 PM,,33587,Docklands,NM,6,0
2005,2005-20-00,Fri,12/08/2005,6:40 PM,8:40 PM,40720,Subiaco,WCE,48,0
2005,2005-20-01,Sat,13/08/2005,2:10 PM,,20148,Kardinia Park,MEL,1,0
2005,2005-20-02,Sat,13/08/2005,2:10 PM,,39777,Docklands,STK,23,0
2005,2005-20-03,Sat,13/08/2005,7:10 PM,,48287,M.C.G.,CAR,35,0
2005,2005-20-04,Sat,13/08/2005,7:10 PM,7:40 PM,45199,Football Park,ADE,7,0
2005,2005-20-05,Sun,14/08/2005,1:10 PM,,43512,Stadium Australia,SYD,84,0
2005,2005-20-06,Sun,14/08/2005,2:10 PM,,32053,M.C.G.,HAW,13,0
2005,2005-20-07,Sun,14/08/2005,2:10 PM,,33482,Docklands,WBD,12,0
2005,2005-21-00,Fri,19/08/2005,6:40 PM,8:40 PM,38057,Subiaco,FRE,5,0
2005,2005-21-01,Sat,20/08/2005,2:10 PM,,20372,Kardinia Park,GEE,76,0
2005,2005-21-02,Sat,20/08/2005,2:10 PM,2:40 PM,40372,Football Park,ADE,110,0
2005,2005-21-03,Sat,20/08/2005,7:10 PM,,32621,M.C.G.,MEL,4,0
2005,2005-21-04,Sat,20/08/2005,7:10 PM,,35221,Gabba,POR,30,0
2005,2005-21-05,Sun,21/08/2005,1:10 PM,,34975,S.C.G.,SYD,37,0
2005,2005-21-06,Sun,21/08/2005,2:10 PM,,37481,M.C.G.,ESS,99,0
2005,2005-21-07,Sun,21/08/2005,2:10 PM,,30906,Docklands,RIC,4,0
2005,2005-22-00,Fri,26/08/2005,7:40 PM,,41947,Docklands,WBD,41,0
2005,2005-22-01,Sat,27/08/2005,2:10 PM,,31891,M.C.G.,SYD,54,0
2005,2005-22-02,Sat,27/08/2005,2:10 PM,4:10 PM,43044,Subiaco,ADE,8,0
2005,2005-22-03,Sat,27/08/2005,7:10 PM,,46105,Docklands,STK,139,0
2005,2005-22-04,Sat,27/08/2005,7:10 PM,7:40 PM,41518,Football Park,POR,45,0
2005,2005-22-05,Sun,28/08/2005,1:10 PM,,24096,Kardinia Park,GEE,1,0
2005,2005-22-06,Sun,28/08/2005,2:10 PM,,27625,Docklands,NM,30,0
2005,2005-22-07,Sun,28/08/2005,2:10 PM,,55016,M.C.G.,MEL,10,0
2005,2005-23-QualifyingFinal,Fri,02/09/2005,6:30 PM,8:30 PM,43302,Subiaco,WCE,4,0
2005,2005-24-EliminationFinal,Sat,03/09/2005,2:30 PM,,65018,M.C.G.,GEE,55,0
2005,2005-25-QualifyingFinal,Sat,03/09/2005,7:00 PM,7:30 PM,48768,Football Park,STK,8,0
2005,2005-26-EliminationFinal,Sun,04/09/2005,2:30 PM,,25195,Docklands,POR,87,0
2005,2005-27-SemiFinal,Fri,09/09/2005,8:00 PM,,39079,S.C.G.,SYD,3,0
2005,2005-28-SemiFinal,Sat,10/09/2005,7:00 PM,7:30 PM,50521,Football Park,ADE,83,0
2005,2005-29-PreliminaryFinal,Fri,16/09/2005,8:00 PM,,73344,M.C.G.,SYD,31,0
2005,2005-30-PreliminaryFinal,Sat,17/09/2005,1:00 PM,3:00 PM,43009,Subiaco,WCE,16,0
2005,2005-31-GrandFinal,Sat,24/09/2005,2:35 PM,,91828,M.C.G.,SYD,4,0
2006,2006-01-00,Thu,30/03/2006,6:40 PM,8:40 PM,40036,Subiaco,WCE,18,0
2006,2006-01-01,Fri,31/03/2006,7:40 PM,6:40 PM,43532,Docklands,WBD,115,0
2006,2006-01-02,Sat,01/04/2006,2:10 PM,1:10 PM,23029,Kardinia Park,GEE,77,0
2006,2006-01-03,Sat,01/04/2006,7:10 PM,6:10 PM,45355,Docklands,ESS,27,0
2006,2006-01-04,Sat,01/04/2006,7:10 PM,6:40 PM,27680,Football Park,NM,41,0
2006,2006-01-05,Sun,02/04/2006,1:10 PM,,13862,York Park,HAW,22,0
2006,2006-01-06,Sun,02/04/2006,5:10 PM,,31139,Docklands,CAR,21,0
2006,2006-01-07,Mon,03/04/2006,7:10 PM,,35434,Docklands,ADE,34,0
2006,2006-02-00,Fri,07/04/2006,7:40 PM,,40740,Docklands,STK,11,0
2006,2006-02-01,Sat,08/04/2006,2:10 PM,,28478,Docklands,WBD,47,0
2006,2006-02-02,Sat,08/04/2006,2:10 PM,,22839,Kardinia Park,GEE,69,0
2006,2006-02-03,Sat,08/04/2006,7:10 PM,,34357,Gabba,BRI,18,0
2006,2006-02-04,Sat,08/04/2006,5:40 PM,7:40 PM,34553,Subiaco,FRE,15,0
2006,2006-02-05,Sun,09/04/2006,1:10 PM,,33551,S.C.G.,POR,26,0
2006,2006-02-06,Sun,09/04/2006,2:10 PM,,43296,Docklands,COL,35,0
2006,2006-02-07,Sun,09/04/2006,2:40 PM,3:10 PM,43206,Football Park,WCE,2,0
2006,2006-03-00,Thu,13/04/2006,7:40 PM,,35760,Docklands,STK,37,0
2006,2006-03-01,Sat,15/04/2006,2:10 PM,,24026,Kardinia Park,HAW,52,0
2006,2006-03-02,Sat,15/04/2006,7:10 PM,,36930,Docklands,SYD,7,0
2006,2006-03-03,Sat,15/04/2006,5:40 PM,7:40 PM,39436,Subiaco,WCE,46,0
2006,2006-03-04,Sun,16/04/2006,1:10 PM,,8258,Carrara,ADE,5,0
2006,2006-03-05,Sun,16/04/2006,2:10 PM,,43947,Docklands,WBD,11,0
2006,2006-03-06,Sun,16/04/2006,4:10 PM,4:40 PM,25042,Football Park,FRE,31,0
2006,2006-03-07,Mon,17/04/2006,2:10 PM,,48721,Docklands,COL,77,0
2006,2006-04-00,Fri,21/04/2006,7:40 PM,,45102,Docklands,HAW,32,0
2006,2006-04-01,Sat,22/04/2006,2:10 PM,,45922,Docklands,WBD,1,0
2006,2006-04-02,Sat,22/04/2006,7:10 PM,,30266,Gabba,RIC,14,0
2006,2006-04-03,Sat,22/04/2006,5:40 PM,7:40 PM,35090,Subiaco,ADE,11,0
2006,2006-04-04,Sun,23/04/2006,1:10 PM,,29167,S.C.G.,MEL,5,0
2006,2006-04-05,Sun,23/04/2006,1:10 PM,,9541,Manuka Oval,WCE,24,0
2006,2006-04-06,Mon,24/04/2006,7:10 PM,7:40 PM,32188,Football Park,POR,4,0
2006,2006-04-07,Tue,25/04/2006,2:40 PM,,91234,M.C.G.,COL,17,0
2006,2006-05-00,Fri,28/04/2006,7:40 PM,,54815,M.C.G.,RIC,8,0
2006,2006-05-01,Sat,29/04/2006,2:10 PM,,30392,M.C.G.,MEL,4,0
2006,2006-05-02,Sat,29/04/2006,2:40 PM,3:10 PM,41057,Football Park,ADE,77,0
2006,2006-05-03,Sat,29/04/2006,7:10 PM,,37032,Stadium Australia,SYD,22,0
2006,2006-05-04,Sat,29/04/2006,5:40 PM,7:40 PM,40519,Subiaco,WCE,59,0
2006,2006-05-05,Sun,30/04/2006,1:10 PM,,15282,York Park,FRE,1,0
2006,2006-05-06,Sun,30/04/2006,2:10 PM,,32276,Docklands,COL,41,0
2006,2006-05-07,Sun,30/04/2006,2:10 PM,,40179,M.C.G.,HAW,1,0
2006,2006-06-00,Fri,05/05/2006,7:40 PM,,36041,M.C.G.,MEL,6,0
2006,2006-06-01,Sat,06/05/2006,2:10 PM,,42760,Docklands,STK,14,0
2006,2006-06-02,Sat,06/05/2006,2:10 PM,4:10 PM,42213,Subiaco,FRE,5,0
2006,2006-06-03,Sat,06/05/2006,7:10 PM,,58439,M.C.G.,RIC,2,0
2006,2006-06-04,Sat,06/05/2006,7:10 PM,7:40 PM,42723,Football Park,ADE,50,0
2006,2006-06-05,Sun,07/05/2006,1:10 PM,,29872,Gabba,SYD,32,0
2006,2006-06-06,Sun,07/05/2006,2:10 PM,,59675,M.C.G.,COL,72,0
2006,2006-06-07,Sun,07/05/2006,2:10 PM,,28470,Docklands,NM,22,0
2006,2006-07-00,Fri,12/05/2006,7:40 PM,,48313,Docklands,GEE,18,0
2006,2006-07-01,Sat,13/05/2006,2:10 PM,,23368,M.C.G.,MEL,59,0
2006,2006-07-02,Sat,13/05/2006,2:10 PM,,36477,Docklands,SYD,118,0
