matchid,team,score_progression,score
1991-11-05,SYD,2.4   4.6  10.8 18.13,121  
1991-11-05,BRB,7.4  16.8  20.8 26.12,168  
1991-11-06,WBD,2.5   4.6   6.8   8.9,57  
1991-11-06,CAR,0.3   0.7   0.9  1.10,16  
1991-12-00,CAR,1.3   5.4   9.8 12.10,82  
1991-12-00,COL,4.1   5.1   6.1  10.2,62  
1991-12-01,WBD,2.4   4.4   4.9  4.11,35  
1991-12-01,SYD,2.2   2.3   4.4   5.5,35  
1991-12-02,BRB,4.2   7.3   9.6  14.9,93  
1991-12-02,WCE,6.7 10.11 17.14 21.19,145  
1991-12-03,ADE,2.2   4.5   5.7   7.8,50  
1991-12-03,FIT,4.1   5.1   7.3   7.5,47  
1991-12-04,HAW,2.2   7.9  8.14 13.18,96  
1991-12-04,GEE,2.5   8.8 14.14 20.16,136  
1991-12-05,MEL,3.3   5.6   9.6 13.12,90  
1991-12-05,RIC,3.2   6.9 10.11 14.12,96  
1991-12-06,STK,5.2   8.3  12.8 15.11,101  
1991-12-06,NM,4.4   4.8  7.13  8.18,66  
1991-13-00,WCE,7.3  10.8 21.10 25.15,165  
1991-13-00,WBD,0.2   2.3   3.3   7.5,47  
1991-13-01,RIC,3.3   4.6   6.9  6.11,47  
1991-13-01,ADE,3.2   4.8  6.10 12.13,85  
1991-13-02,HAW,3.4  11.7 14.12 22.17,149  
1991-13-02,BRB,2.4   4.5   8.6   9.8,62  
1991-13-03,ESS,2.4   6.4  7.10 10.14,74  
1991-13-03,COL,2.2   7.5   9.8 11.10,76  
1991-13-04,SYD,5.3  12.7 15.12 18.16,124  
1991-13-04,CAR,4.2   9.3  13.7  17.8,110  
1991-13-05,FIT,2.4   3.6   8.7  15.8,98  
1991-13-05,STK,4.0  10.2  14.5  17.9,111  
1991-13-06,MEL,3.1   6.3   9.5  16.8,104  
1991-13-06,GEE,3.5   7.8 15.11 20.14,134  
1991-14-00,RIC,3.10  7.10 13.10 19.14,128  
1991-14-00,NM,8.2  15.8 21.14 26.16,172  
1991-14-01,CAR,4.3   9.7  9.10 12.11,83  
1991-14-01,WCE,3.4   5.7  6.11 11.14,80  
1991-14-02,COL,4.6 10.12 13.17 20.23,143  
1991-14-02,SYD,0.1   3.3   5.5   6.8,44  
1991-14-03,ESS,1.2   5.6 10.13 17.20,122  
1991-14-03,FIT,2.6   6.6   8.9 12.11,83  
1991-14-04,STK,3.1   7.3  11.4  16.6,102  
1991-14-04,WBD,2.10  4.12  7.16  8.21,69  
1991-14-05,MEL,1.1   5.4   8.6 11.11,77  
1991-14-05,HAW,6.6  12.6 14.10 19.13,127  
1991-14-06,ADE,3.7  5.10 14.11 23.18,156  
1991-14-06,BRB,2.1   5.7  10.9 13.12,90  
1991-15-00,NM,6.1  10.4  14.6  18.7,115  
1991-15-00,HAW,4.4 10.11 18.12 27.17,179  
1991-15-01,COL,5.3  11.7 18.11 23.22,160  
1991-15-01,ADE,3.4   3.5   5.6   5.7,37  
1991-15-02,FIT,1.1   1.3   4.4   6.5,41  
1991-15-02,CAR,2.4   6.7  6.11  8.12,60  
1991-15-03,WBD,0.5  1.10  8.15 11.23,89  
1991-15-03,ESS,2.2   4.3   5.4   6.7,43  
1991-15-04,GEE,7.3  12.4 17.11 19.17,131  
1991-15-04,RIC,1.4   4.7   8.9 14.14,98  
1991-15-05,SYD,1.5   4.6   7.8 14.10,94  
1991-15-05,MEL,4.6  7.11 16.18 26.21,177  
1991-15-06,WCE,7.3  12.7 17.10 21.11,137  
1991-15-06,STK,2.2   5.2   9.5  14.9,93  
1991-16-00,HAW,8.11 10.12 17.18 23.20,158  
1991-16-00,ADE,0.1   6.4   9.5 14.11,95  
1991-16-01,CAR,7.2   8.3  13.4  14.5,89  
1991-16-01,NM,1.3  8.10 11.12 13.17,95  
1991-16-02,COL,2.3   5.7 11.11 20.13,133  
1991-16-02,WBD,4.0   8.1  11.1  13.2,80  
1991-16-03,MEL,3.2   7.4  11.8 11.10,76  
1991-16-03,WCE,3.7   6.9 10.10 14.16,100  
1991-16-04,BRB,7.5  12.8 16.11 26.14,170  
1991-16-04,FIT,1.5   5.6 11.14 15.15,105  
1991-16-05,GEE,4.2   6.8  9.13 13.21,99  
1991-16-05,ESS,2.5   4.9  9.13 10.15,75  
1991-16-06,RIC,4.5   6.9  6.13 13.18,96  
1991-16-06,STK,5.2  11.5 16.10 18.16,124  
1991-17-00,WCE,3.5   6.9 13.11 20.15,135  
1991-17-00,COL,3.3   5.4   7.5   8.6,54  
1991-17-01,CAR,1.2   3.5   6.6  6.12,48  
1991-17-01,ADE,3.3   6.5   6.9  7.13,55  
1991-17-02,NM,5.2  10.6  10.8 15.13,103  
1991-17-02,BRB,4.0   5.2  11.4  14.6,90  
1991-17-03,ESS,3.2   4.4   6.6   6.7,43  
1991-17-03,RIC,0.5  5.11  7.15  7.18,60  
1991-17-04,MEL,3.1   5.8  6.13 12.20,92  
1991-17-04,FIT,1.7   3.9  6.10  7.13,55  
1991-17-05,STK,2.1   3.3   8.9  9.13,67  
1991-17-05,GEE,2.2   8.2  13.3  18.8,116  
1991-17-06,SYD,5.3   7.9 12.16 14.19,103  
1991-17-06,HAW,3.6  7.13 10.19 15.24,114  
1991-18-00,FIT,4.3   9.8 13.14 15.21,111  
1991-18-00,COL,6.6  8.10 13.13 18.16,124  
1991-18-01,ESS,7.1  11.3  17.7  19.9,123  
1991-18-01,NM,1.6  2.12  4.12  5.19,49  
1991-18-02,RIC,3.2   6.6  10.8 13.10,88  
1991-18-02,HAW,3.2   7.8  9.12 13.16,94  
1991-18-03,STK,5.4   9.9 12.10 16.14,110  
1991-18-03,MEL,6.2   9.4  16.8  17.9,111  
1991-18-04,BRB,1.5  6.11 12.14 14.16,100  
1991-18-04,CAR,4.4   6.9  8.13 12.21,93  
1991-18-05,GEE,5.6 13.11 17.14 20.16,136  
1991-18-05,WBD,1.0   4.0   5.5  10.8,68  
1991-18-06,ADE,5.6 10.11 12.15 16.22,118  
1991-18-06,SYD,2.0   8.2  13.7  19.8,122  
1991-19-00,NM,4.2   9.8 10.11 12.13,85  
1991-19-00,WCE,2.2   4.5  9.10 11.16,82  
1991-19-01,GEE,8.6  10.8 18.14 24.15,159  
1991-19-01,BRB,2.0   5.3   6.4  8.10,58  
1991-19-02,CAR,1.2   4.7   6.8  10.8,68  
1991-19-02,MEL,3.5   6.7  9.10 11.14,80  
1991-19-03,COL,3.2   5.3  12.6  13.7,85  
1991-19-03,STK,2.2   4.5   6.5  7.11,53  
1991-19-04,WBD,7.5   8.7 15.10 16.12,108  
1991-19-04,FIT,1.0   4.5   4.6   7.9,51  
1991-19-05,SYD,5.3   9.7 11.11 14.15,99  
1991-19-05,RIC,1.7  5.10  9.16 12.20,92  
1991-19-06,ADE,2.3   5.4 13.10 16.12,108  
1991-19-06,ESS,5.4   8.5  10.6  12.9,81  
1991-20-00,CAR,4.4   5.6  12.9  16.9,105  
1991-20-00,GEE,1.7   6.8 11.11 14.19,103  
1991-20-01,ESS,4.5  13.8 18.16 22.19,151  
1991-20-01,SYD,2.3   6.8   8.9 12.12,84  
1991-20-02,HAW,2.4   5.6  7.10 12.11,83  
1991-20-02,WBD,3.3   6.5   6.7  10.9,69  
1991-20-03,NM,4.3   8.4  11.7 13.10,88  
1991-20-03,MEL,4.6  6.12 16.15 20.20,140  
1991-20-04,BRB,1.5   2.6   6.9 10.11,71  
1991-20-04,COL,4.2  11.6 21.10 26.16,172  
1991-20-05,RIC,2.3   6.7 11.14 13.19,97  
1991-20-05,FIT,3.5 11.11 17.13 23.18,156  
1991-20-06,ADE,1.7   2.7  9.12 11.14,80  
1991-20-06,WCE,1.1   5.3   8.7 14.11,95  
1991-21-00,WCE,1.5  5.10  8.14 11.16,82  
1991-21-00,GEE,5.4   5.6   8.7  12.9,81  
1991-21-01,WBD,3.6   3.9  4.13  8.16,64  
1991-21-01,ADE,0.1   2.4   4.4   6.4,40  
1991-21-02,ESS,6.5  7.10 16.16 23.19,157  
1991-21-02,BRB,3.3   9.4  12.7 17.10,112  
1991-21-03,STK,5.8 11.11 18.16 23.17,155  
1991-21-03,CAR,1.0   8.4  10.7 15.11,101  
1991-21-04,MEL,3.0   6.3   7.5   8.7,55  
1991-21-04,COL,3.4   6.8 11.10 19.13,127  
1991-21-05,HAW,7.6 11.15 22.25 28.27,195  
1991-21-05,FIT,2.2   4.5   7.6  10.9,69  
1991-21-06,SYD,4.7  7.10 10.17 13.22,100  
1991-21-06,NM,3.4   9.9 13.13 20.16,136  
1991-22-00,ADE,2.0   7.3  10.7  12.9,81  
1991-22-00,STK,4.4   7.7  14.9 20.12,132  
1991-22-01,CAR,3.3   7.6  10.8 12.12,84  
1991-22-01,ESS,3.1   5.5   8.7 13.10,88  
1991-22-02,FIT,7.5  14.9 17.14 22.16,148  
1991-22-02,NM,4.2  14.6 16.12 21.21,147  
1991-22-03,RIC,2.3   7.3  11.8 14.11,95  
1991-22-03,WBD,3.1   5.8   7.9 11.12,78  
1991-22-04,GEE,5.2   9.7  13.9 17.13,115  
1991-22-04,SYD,3.1   5.3   9.7 13.10,88  
1991-22-05,BRB,2.2   5.8  8.10 13.13,91  
1991-22-05,MEL,2.4   7.6   9.9 15.13,103  
1991-22-06,WCE,2.2   9.4  12.8  15.9,99  
1991-22-06,HAW,3.2   5.6  10.7  11.9,75  
1991-23-00,SYD,7.2  15.6 19.10 21.14,140  
1991-23-00,FIT,3.3   5.6  6.10 13.16,94  
1991-23-01,STK,5.0  10.4  19.7 27.12,174  
1991-23-01,BRB,3.2   5.6  5.10  7.12,54  
1991-23-02,CAR,3.2   5.6   5.8  8.10,58  
1991-23-02,HAW,5.4  11.8 20.15 23.18,156  
1991-23-03,COL,3.3  9.12 13.15 18.18,126  
1991-23-03,RIC,4.2   7.3  12.6  14.9,93  
1991-23-04,NM,3.2   4.3   6.7  8.10,58  
1991-23-04,GEE,2.1   6.7 11.10 13.12,90  
1991-23-05,WBD,0.1   1.4   3.8   6.9,45  
1991-23-05,MEL,2.4   5.5   5.6   8.8,56  
1991-23-06,WCE,3.3   6.9 12.13 16.19,115  
1991-23-06,ESS,1.6   4.7   7.7  7.10,52  
1991-24-00,RIC,2.1   8.8 11.16 20.18,138  
1991-24-00,CAR,5.6  7.10 13.12 18.15,123  
1991-24-01,GEE,2.1   8.5  13.7 16.11,107  
1991-24-01,COL,3.4  4.10  7.16  8.18,66  
1991-24-02,ESS,1.4   2.5   4.7   9.9,63  
1991-24-02,HAW,4.3  10.4 15.10 21.17,143  
1991-24-03,FIT,0.5   1.9  7.14 14.15,99  
1991-24-03,WCE,3.5  5.11  5.14 12.17,89  
1991-24-04,STK,6.2  11.6  16.9 24.14,158  
1991-24-04,SYD,4.4   7.7 11.14 17.17,119  
1991-24-05,BRB,3.1   6.4  7.13  8.14,62  
1991-24-05,WBD,2.4   4.9  7.10 14.14,98  
1991-24-06,ADE,6.2  17.4  24.7 28.12,180  
1991-24-06,NM,5.3   7.5   9.7 16.11,107  
1991-25-EliminationFinal,MEL,1.2   4.5  10.7 17.11,113  
1991-25-EliminationFinal,ESS,5.6   7.7   9.9  11.9,75   
1991-26-EliminationFinal,GEE,5.3   6.6 13.10 15.14,104  
1991-26-EliminationFinal,STK,3.5   9.7  13.9 14.13,97   
1991-27-QualifyingFinal,HAW,5.4   8.9 12.12 18.16,124  
1991-27-QualifyingFinal,WCE,6.3   7.4  11.9 15.11,101  
1991-28-SemiFinal,HAW,3.11  6.13 10.13 13.17,95   
1991-28-SemiFinal,GEE,2.1   5.2  11.8 13.15,93   
1991-29-SemiFinal,WCE,2.4   7.6 12.13 17.15,117  
1991-29-SemiFinal,MEL,4.2   5.4   8.4  12.7,79   
1991-30-PreliminaryFinal,WCE,4.6   6.9  8.12 11.13,79   
1991-30-PreliminaryFinal,GEE,1.2   2.6   5.7  8.16,64   
1991-31-GrandFinal,HAW,3.4  7.12 12.15 20.19,139  
1991-31-GrandFinal,WCE,5.1   7.2  12.5  13.8,86   
1992-01-00,HAW,4.3  7.10 15.13 21.15,141  
1992-01-00,GEE,5.3  12.8 14.10 18.13,121  
1992-01-01,BRB,4.3   7.6  10.6  10.8,68  
1992-01-01,CAR,1.5   2.9  7.14 13.14,92  
1992-01-02,STK,5.3   9.9 13.12 18.20,128  
1992-01-02,ESS,7.0   9.5  15.8  17.9,111  
1992-01-03,ADE,2.3   6.9  6.11 12.15,87  
1992-01-03,WBD,6.3   9.5 13.11 17.12,114  
1992-02-00,COL,3.4 11.10 18.13 23.16,154  
1992-02-00,BRB,5.2   7.4   9.5 13.10,88  
1992-02-01,CAR,4.2  10.4  13.9 17.13,115  
1992-02-01,HAW,4.2  7.10  9.11 12.17,89  
1992-02-02,MEL,6.3  11.7  12.8 17.11,113  
1992-02-02,GEE,2.4   7.8 11.13 15.15,105  
1992-02-03,RIC,2.8   4.9  6.10  9.11,65  
1992-02-03,NM,3.1   8.8 16.12 19.17,131  
1992-02-04,ESS,0.2   3.6   4.7  15.8,98  
1992-02-04,FIT,4.6  9.11 18.17 22.18,150  
1992-02-05,WBD,5.3   6.5  13.9 16.12,108  
1992-02-05,STK,3.4  6.10  6.16  9.22,76  
1992-02-06,SYD,4.3   7.6 11.10 14.14,98  
1992-02-06,WCE,3.3   9.5  11.8 14.11,95  
1992-03-00,MEL,4.4   7.9 10.13 13.17,95  
1992-03-00,ADE,4.2   8.7 10.12 15.14,104  
1992-03-01,COL,5.6  9.10 12.12 17.14,116  
1992-03-01,SYD,3.5   5.7  8.14 13.19,97  
1992-03-02,NM,3.6   6.9  7.12 10.15,75  
1992-03-02,HAW,2.2   4.8 12.12 14.17,101  
1992-03-03,BRB,1.3   4.6   9.8 11.16,82  
1992-03-03,FIT,2.2   4.4   6.7  8.10,58  
1992-03-04,WBD,1.4   5.6  6.10  9.15,69  
1992-03-04,ESS,3.5   7.9 11.11 13.13,91  
1992-03-05,GEE,3.7 12.13 19.18 29.24,198  
1992-03-05,RIC,2.2   5.3   9.3  11.6,72  
1992-03-06,WCE,5.6   8.8 12.12 16.17,113  
1992-03-06,STK,1.2   6.5   9.6  12.8,80  
1992-04-00,NM,2.3   6.7 13.10 16.14,110  
1992-04-00,CAR,2.4  10.6  12.9 19.11,125  
1992-04-01,FIT,3.3  10.5 14.12 19.16,130  
1992-04-01,ADE,5.1   7.5 12.10 14.13,97  
1992-04-02,ESS,5.3   6.4  11.8 17.13,115  
1992-04-02,COL,6.3  11.8  18.9 19.10,124  
1992-04-03,STK,8.3  11.6 15.12 16.12,108  
1992-04-03,HAW,0.3   7.7 11.10 14.14,98  
1992-04-04,RIC,3.6   7.9 11.13 17.17,119  
1992-04-04,MEL,1.6   4.9  8.12  9.15,69  
1992-04-05,SYD,3.4   8.9 13.14 17.17,119  
1992-04-05,WBD,7.2  14.4  20.7 25.15,165  
1992-04-06,WCE,5.3   8.9 11.14 15.17,107  
1992-04-06,GEE,4.2  15.5  17.9 20.11,131  
1992-05-00,CAR,3.5   4.9   7.9 10.13,73  
1992-05-00,SYD,3.2   8.4  11.7 14.10,94  
1992-05-01,HAW,3.2  8.10 12.14 16.18,114  
1992-05-01,ESS,7.3  11.4  20.7  22.9,141  
1992-05-02,NM,2.9  6.11 11.13 14.17,101  
1992-05-02,WBD,5.5 11.13 13.19 20.20,140  
1992-05-03,BRB,3.2   6.5  10.6  14.8,92  
1992-05-03,WCE,4.5  6.10 10.13 13.14,92  
1992-05-04,ADE,6.3  14.9 19.10 23.13,151  
1992-05-04,RIC,2.6   6.8 13.12 17.15,117  
1992-05-05,MEL,7.6   9.9 14.10 14.14,98  
1992-05-05,COL,4.4  10.9 13.11 19.17,131  
1992-05-06,FIT,5.1   8.4  13.8 16.12,108  
1992-05-06,STK,3.10  7.15 12.19 17.26,128  
1992-06-00,SYD,3.2   6.2   9.7 11.10,76  
1992-06-00,NM,2.2   9.8 12.14 18.17,125  
1992-06-01,CAR,4.3   8.5  15.8 18.13,121  
1992-06-01,STK,7.2  12.5  13.7 17.11,113  
1992-06-02,COL,2.3   8.3  13.5  17.9,111  
1992-06-02,HAW,4.4  11.7 17.12 20.15,135  
1992-06-03,ESS,2.3   6.9 10.14 18.16,124  
1992-06-03,MEL,7.3  14.6  18.7  19.9,123  
1992-06-04,GEE,6.5 11.11 16.19 25.25,175  
1992-06-04,FIT,5.1   9.4  10.8 11.11,77  
1992-06-05,RIC,2.5   7.7 12.11 14.12,96  
1992-06-05,WCE,3.5   6.7   9.9 14.13,97  
1992-06-06,ADE,4.4 12.10 17.15 19.20,134  
1992-06-06,BRB,3.1   5.3   8.5  11.8,74  
1992-07-00,STK,4.2  10.3  14.7 21.13,139  
1992-07-00,ADE,4.5   5.6  8.10  9.11,65  
1992-07-01,COL,4.3  8.10 13.17 16.20,116  
1992-07-01,NM,3.5   5.7   7.8  9.12,66  
1992-07-02,HAW,7.4 14.11 17.18 25.22,172  
1992-07-02,RIC,3.4   7.6  10.7  14.9,93  
1992-07-03,MEL,3.5   5.8 10.13 13.18,96  
1992-07-03,SYD,2.1   6.9 10.12 13.18,96  
1992-07-04,BRB,2.2   2.4   7.8  11.9,75  
1992-07-04,GEE,7.4  16.9 23.14 37.17,239  
1992-07-05,WBD,5.4   8.6 13.15 18.20,128  
1992-07-05,CAR,2.1   7.4   8.5  11.6,72  
1992-07-06,FIT,5.4   9.7  13.9 15.12,102  
1992-07-06,WCE,1.4   3.9  7.12 11.16,82  
1992-08-00,COL,2.5  4.12  7.13  9.18,72  
1992-08-00,CAR,2.3   7.5  12.8  16.9,105  
1992-08-01,SYD,4.3  12.7 15.18 19.21,135  
1992-08-01,BRB,4.1   7.3   7.5  8.13,61  
1992-08-02,GEE,10.3 17.10 25.15 32.18,210  
1992-08-02,ADE,3.2   7.7 10.12 12.15,87  
1992-08-03,NM,5.6  11.7 13.13 19.18,132  
1992-08-03,ESS,1.1   3.8  6.11 11.14,80  
1992-08-04,RIC,4.5   8.7  13.8 15.12,102  
1992-08-04,FIT,7.1  10.8 20.13 24.17,161  
1992-08-05,STK,7.4  10.6 16.10 18.17,125  
1992-08-05,MEL,1.2   5.2   8.2  10.5,65  
1992-08-06,WCE,8.6  13.8 15.14 19.19,133  
1992-08-06,WBD,0.1   3.3   7.5  11.8,74  
1992-09-00,NM,2.3   6.6  9.11  9.12,66  
1992-09-00,FIT,3.4   9.6 12.10 15.15,105  
1992-09-01,CAR,3.0   6.6  8.14 11.16,82  
1992-09-01,WCE,2.6  5.10  9.12 15.16,106  
1992-09-02,ESS,7.5  9.15 14.19 17.22,124  
1992-09-02,GEE,7.4  14.7 20.10 28.13,181  
1992-09-03,HAW,1.2   6.6 11.10 18.12,120  
1992-09-03,MEL,1.2   4.4   6.5   7.6,48  
1992-09-04,BRB,3.0   4.1   5.5   6.6,42  
1992-09-04,WBD,4.4  6.10  7.15 11.18,84  
1992-09-05,RIC,4.3   8.8 12.11 19.20,134  
1992-09-05,SYD,4.5  10.9 11.13 14.18,102  
1992-09-06,ADE,2.4   6.6   8.8  9.10,64  
1992-09-06,COL,1.4   6.4  6.14  9.15,69  
1992-10-00,WCE,8.2  11.7 15.11 17.16,118  
1992-10-00,ADE,2.1   4.3   7.8 11.12,78  
1992-10-01,STK,6.2  14.5  20.8 25.18,168  
1992-10-01,BRB,1.2   2.2   6.5   9.6,60  
1992-10-02,CAR,4.1   6.3  12.4  18.8,116  
1992-10-02,ESS,2.4  3.15  4.18  7.22,64  
1992-10-03,GEE,2.4   7.7   8.9  9.12,66  
1992-10-03,COL,2.2   7.4  11.9  12.9,81  
1992-10-04,WBD,6.3  10.6 11.10 16.11,107  
1992-10-04,RIC,1.3   7.5  10.9 13.12,90  
1992-10-05,MEL,5.2   8.6 13.12 21.14,140  
1992-10-05,NM,8.0  12.1  13.3  16.8,104  
1992-10-06,SYD,2.5   7.8  8.10 12.13,85  
1992-10-06,HAW,3.3 12.10 18.15 21.20,146  
1992-11-00,RIC,5.2  11.4  14.6 22.10,142  
1992-11-00,BRB,1.4  1.11  5.16 11.17,83  
1992-11-01,MEL,4.1   6.4  10.5  10.5,65  
1992-11-01,CAR,3.1   5.8  9.11 14.15,99  
1992-11-02,FIT,1.5   6.9 10.12 13.14,92  
1992-11-02,COL,0.5   3.7   6.9 13.11,89  
1992-11-03,GEE,3.1   5.6 14.10 19.15,129  
1992-11-03,STK,3.3   8.8 13.13 18.18,126  
1992-11-04,ESS,3.7   6.8  9.15 16.20,116  
1992-11-04,SYD,0.5   4.7  5.11 10.13,73  
1992-11-05,WBD,3.5   5.7 11.13 16.13,109  
1992-11-05,HAW,1.4   5.7   8.7  11.9,75  
1992-11-06,ADE,3.5  11.7 15.12 21.16,142  
1992-11-06,NM,3.4   9.5 11.10 16.11,107  
1992-12-00,NM,2.2   5.4   8.5  10.6,66  
1992-12-00,WCE,3.4  5.14 10.22 14.26,110  
1992-12-01,ESS,2.3   9.8 14.15 19.16,130  
1992-12-01,RIC,2.3   5.5   7.7 11.13,79  
1992-12-02,FIT,4.2   6.5  6.11 11.18,84  
1992-12-02,WBD,6.2  9.10 20.13 22.14,146  
1992-12-03,BRB,7.1  11.4  14.5  16.7,103  
1992-12-03,MEL,4.3   5.6  9.10 11.11,77  
1992-12-04,CAR,4.5   5.6   9.9 13.12,90  
1992-12-04,GEE,3.2   9.8 11.14 16.22,118  
1992-12-05,HAW,5.2   8.7  11.9 15.12,102  
1992-12-05,ADE,3.5   6.9  9.12 15.13,103  
1992-12-06,COL,1.1   4.5   9.7 11.10,76  
1992-12-06,STK,2.9  5.12  8.14 10.17,77  
1992-13-00,CAR,4.1  11.2  13.8 17.13,115  
1992-13-00,ADE,3.6   8.9 10.12 13.14,92  
1992-13-01,HAW,7.2  12.6 16.10 22.13,145  
1992-13-01,FIT,2.2   8.4  10.9 13.11,89  
1992-13-02,NM,4.2   5.6  14.8 17.13,115  
1992-13-02,GEE,7.5  16.8 23.16 29.18,192  
1992-13-03,STK,10.3  14.8 20.10 24.13,157  
1992-13-03,SYD,3.0   7.2   9.9 15.14,104  
1992-13-04,BRB,3.3   5.4   8.9 12.13,85  
1992-13-04,ESS,2.2   7.4  13.8 18.11,119  
1992-13-05,WBD,6.3  11.6  15.9 25.11,161  
1992-13-05,MEL,3.2   6.3   7.5   8.6,54  
1992-13-06,WCE,4.0   6.4   8.9  8.14,62  
1992-13-06,COL,1.2   2.6  5.10  8.15,63  
1992-14-00,NM,6.4   7.9 16.14 20.17,137  
1992-14-00,BRB,2.1   4.5   8.5  16.6,102  
1992-14-01,FIT,3.5  8.10 16.11 20.13,133  
1992-14-01,CAR,4.3   9.7  15.9 17.12,114  
1992-14-02,HAW,4.6   6.6   7.9  8.12,60  
1992-14-02,WCE,1.0   5.4   8.5  11.8,74  
1992-14-03,RIC,3.3   5.7  7.11 15.18,108  
1992-14-03,STK,5.4  13.8 21.10 24.13,157  
1992-14-04,COL,2.4   6.8  10.9 11.16,82  
1992-14-04,WBD,3.4   8.6   9.8 11.10,76  
1992-14-05,SYD,6.5   7.8  9.15 11.17,83  
1992-14-05,GEE,4.2  11.6  17.9 24.14,158  
1992-14-06,ADE,5.4   9.5  12.8  14.8,92  
1992-14-06,ESS,2.2   7.3  11.9 21.10,136  
1992-15-00,ADE,7.4 11.12 19.15 22.17,149  
1992-15-00,SYD,5.1   7.2  10.2  13.4,82  
1992-15-01,RIC,5.3  11.7  14.8  19.9,123  
1992-15-01,CAR,4.3   8.8 14.15 17.18,120  
1992-15-02,ESS,2.4   4.6   7.6   9.8,62  
1992-15-02,WCE,4.4  12.5 16.11 20.17,137  
1992-15-03,STK,4.2   8.6  11.6  18.9,117  
1992-15-03,NM,4.7   7.9 11.11 16.13,109  
1992-15-04,BRB,2.3   7.7  12.7 15.14,104  
1992-15-04,HAW,2.2   7.8 11.10 16.12,108  
1992-15-05,MEL,6.5   9.5 11.10 16.13,109  
1992-15-05,FIT,4.4   8.5  12.8  13.9,87  
1992-15-06,GEE,4.3   6.9  9.16 14.18,102  
1992-15-06,WBD,2.1   5.3  10.5  14.9,93  
1992-16-00,WCE,4.3   6.7 11.11 15.19,109  
1992-16-00,MEL,4.1   7.2   9.7  13.9,87  
1992-16-01,WBD,6.3  10.4  16.8 22.11,143  
1992-16-01,ADE,2.2   4.6   6.6   8.8,56  
1992-16-02,CAR,5.3  10.7 21.10 27.17,179  
1992-16-02,BRB,2.3   6.5   8.7  12.8,80  
1992-16-03,COL,7.5  10.8 17.13 24.17,161  
1992-16-03,RIC,3.1   8.5 12.10 14.14,98  
1992-16-04,ESS,5.3  10.7 15.12 16.15,111  
1992-16-04,STK,2.2   8.7  9.14 11.17,83  
1992-16-05,GEE,2.2   6.5   8.7 14.11,95  
1992-16-05,HAW,4.6  10.7 13.13 16.18,114  
1992-16-06,SYD,4.4   4.9  8.12 11.17,83  
1992-16-06,FIT,6.2  10.4  15.8 21.10,136  
1992-17-00,HAW,0.4   2.8   5.9  7.12,54  
1992-17-00,CAR,3.4   5.5   8.6  9.12,66  
1992-17-01,STK,4.6   6.8  9.15 11.18,84  
1992-17-01,WBD,3.2   7.3  11.5  15.7,97  
1992-17-02,GEE,3.1   9.5  16.6 21.10,136  
1992-17-02,MEL,2.10  3.10  4.14  8.15,63  
1992-17-03,NM,3.4  11.6  14.8 18.11,119  
1992-17-03,RIC,6.4   7.8 10.11 17.16,118  
1992-17-04,BRB,2.2   5.6   7.7  9.10,64  
1992-17-04,COL,3.4   5.8  8.14 14.19,103  
1992-17-05,FIT,2.5   4.9  8.13 10.17,77  
1992-17-05,ESS,4.2   6.9  8.12 11.14,80  
1992-17-06,WCE,2.1   8.5  10.8 16.11,107  
1992-17-06,SYD,3.3   4.4   6.4   8.6,54  
1992-18-00,SYD,3.4   6.4  11.9 14.12,96  
1992-18-00,COL,3.6  10.9 15.10 17.12,114  
1992-18-01,FIT,2.1   3.8  7.12 10.13,73  
1992-18-01,BRB,3.8  7.11 13.15 16.18,114  
1992-18-02,ESS,3.5   6.8 10.11 13.15,93  
1992-18-02,WBD,2.4  3.11  4.13 10.17,77  
1992-18-03,HAW,6.2  15.8 17.11 20.13,133  
1992-18-03,NM,2.3   3.3   9.9 14.12,96  
1992-18-04,RIC,4.1   7.2   9.6 12.11,83  
1992-18-04,GEE,6.7 11.12 17.17 24.21,165  
1992-18-05,STK,1.2   7.3  12.3  15.5,95  
1992-18-05,WCE,1.3   2.6  2.10  3.11,29  
1992-18-06,ADE,2.2  2.12  4.13  9.13,67  
1992-18-06,MEL,7.1   9.1  14.5  18.8,116  
1992-19-00,COL,4.6   6.9  7.16 10.23,83  
1992-19-00,ESS,2.4   4.8  8.11  8.13,61  
1992-19-01,CAR,5.5  10.8 13.16 15.18,108  
1992-19-01,NM,5.2   9.6  12.8 15.11,101  
1992-19-02,WBD,3.1   6.6  7.12 15.13,103  
1992-19-02,SYD,5.4   6.6   8.8   8.9,57  
1992-19-03,GEE,2.2   5.3   8.5  12.5,77  
1992-19-03,WCE,7.2   9.4  13.5  15.6,96  
1992-19-04,HAW,3.0   7.6  7.11  7.13,55  
1992-19-04,STK,3.3   9.4 14.13 19.16,130  
1992-19-05,MEL,5.5  10.7  17.9 23.12,150  
1992-19-05,RIC,2.3   6.5  8.10 10.15,75  
1992-19-06,ADE,5.0   9.2  14.3  21.6,132  
1992-19-06,FIT,1.3   4.3   5.3   7.5,47  
1992-20-00,WCE,8.2  17.7  24.9 29.12,186  
1992-20-00,BRB,2.1   5.2   6.4   8.7,55  
1992-20-01,COL,2.8  6.11 13.15 14.16,100  
1992-20-01,MEL,5.0   7.6  12.8 16.13,109  
1992-20-02,ESS,2.1   4.3   4.5   8.8,56  
1992-20-02,HAW,8.7 16.14 24.23 32.24,216  
